,numero_empleado,desvinculado,genero,edad,año_nacimiento,estado_civil,nivel_estudios,campo_estudios,frecuencia_viaje,distancia_domicilio,teletrabajo,tipo_jornada,formaciones_ultimo_año,trabajos_anteriores,años_en_activo,antigüedad_empresa,años_ultimo_ascenso,años_mismo_responsable,departamento,categoria,puesto,horas_extras,evaluacion_desempeño,tarifa_hora,tarifa_diaria,tarifa_mensual,ingreso_mensual,%_incremento_salarial,acceso_acciones_empresa,nivel_compromiso,nivel_satisfaccion_global,nivel_satisfaccion_trabajo,nivel_satisfaccion_relaciones,nivel_satisfaccion_conciliacion
1430,1755,No,male,34,1989,married,4,ns/nc,non travel,3,no,part time,3,0,6,5,1,2,sin asignar,1,research scientist,Yes,3,97.0,181.0,5586.0,4859.0,14,3,4,4,4,1,3
1431,1758,Yes,female,33,1990,ns/nc,3,ns/nc,non travel,25,yes,part time,2,2,11,0,0,0,sin asignar,3,sales executive,Yes,4,74.0,211.0,10092.0,4859.0,20,0,3,1,1,3,2
1432,1761,Yes,male,31,1992,married,4,ns/nc,travel rarely,25,yes,full time,2,2,11,1,0,0,sin asignar,3,sales executive,No,3,70.0,1079.0,19002.0,4859.0,13,3,3,1,3,1,3
1433,0,No,female,29,1994,divorced,3,Technical Degree,travel rarely,6,yes,full time,2,1,11,1,0,0,sin asignar,1,research scientist,No,3,91.0,590.0,10007.0,4859.0,13,1,2,4,1,3,3
1434,1763,No,male,30,1993,married,3,ns/nc,non travel,25,no,full time,3,3,10,7,1,7,sin asignar,2,healthcare representative,No,3,58.0,305.0,9128.0,5294.0,16,1,4,3,3,3,3
1435,1766,No,male,38,1985,married,3,Medical,travel rarely,28,yes,full time,2,3,11,1,1,0,sin asignar,2,healthcare representative,No,3,60.0,833.0,24539.0,4859.0,16,1,1,2,4,3,3
1436,0,Yes,male,43,1980,ns/nc,3,Technical Degree,non travel,27,no,full time,4,9,6,1,0,0,sin asignar,1,research scientist,Yes,3,38.0,807.0,15587.0,2437.0,16,1,2,3,3,4,3
1437,0,No,male,55,1968,married,3,ns/nc,travel rarely,70,no,full time,2,8,34,1,0,0,sin asignar,5,research director,No,3,60.0,478.0,19805.0,4859.0,12,3,2,3,1,2,3
1438,0,Yes,male,21,2002,single,1,Marketing,non travel,11,yes,full time,3,1,11,1,1,0,sin asignar,1,sales representative,No,3,31.0,337.0,4567.0,4859.0,13,0,3,2,2,2,3
1439,1783,Yes,female,22,2001,ns/nc,1,Medical,travel rarely,72,yes,full time,6,1,1,1,0,0,sin asignar,1,laboratory technician,Yes,3,79.0,1294.0,15999.0,4859.0,17,0,3,3,1,3,3
1440,0,No,male,37,1986,divorced,2,Other,travel rarely,12,yes,full time,4,2,19,10,4,7,sin asignar,2,human resources,No,3,89.0,1239.0,12832.0,4071.0,13,0,3,3,2,3,2
1441,0,No,male,42,1981,married,3,ns/nc,travel rarely,20,no,full time,2,5,10,0,0,0,sin asignar,2,healthcare representative,No,3,95.0,1128.0,5696.0,4859.0,18,2,4,2,1,3,2
1442,1839,No,female,18,2005,single,3,ns/nc,non travel,22,yes,part time,4,1,0,0,0,0,sin asignar,1,research scientist,No,3,33.0,1431.0,8018.0,4859.0,16,0,3,2,3,3,1
1443,1842,Yes,male,31,1992,married,5,Human Resources,travel rarely,28,yes,full time,4,0,2,1,0,0,sin asignar,1,human resources,No,3,89.0,359.0,21495.0,2956.0,17,0,4,4,1,3,3
1444,1847,No,female,36,1987,ns/nc,4,ns/nc,travel rarely,3,yes,full time,2,4,11,1,0,0,sin asignar,2,research scientist,Yes,4,73.0,430.0,19573.0,4859.0,22,1,3,4,2,4,3
1445,1853,No,male,32,1991,ns/nc,4,Marketing,travel frequently,16,yes,full time,2,8,11,0,0,0,sin asignar,2,sales executive,No,3,79.0,1318.0,26075.0,4648.0,13,0,3,4,4,3,4
1446,0,No,male,29,1994,divorced,1,Life Sciences,non travel,46,no,full time,3,8,11,7,1,6,sin asignar,2,healthcare representative,No,3,93.0,726.0,21143.0,4859.0,17,2,1,4,3,4,3
1447,1860,No,male,42,1981,ns/nc,3,ns/nc,travel rarely,12,yes,full time,3,4,11,0,0,0,sin asignar,1,laboratory technician,No,3,0.0,1142.0,13624.0,4859.0,13,0,3,4,3,4,3
1448,1865,No,male,29,1994,married,1,ns/nc,travel rarely,9,yes,part time,3,1,11,1,0,0,sin asignar,1,human resources,No,3,87.0,352.0,15434.0,2804.0,11,0,2,4,2,4,3
1449,0,Yes,male,29,1994,ns/nc,2,ns/nc,non travel,38,no,part time,3,1,1,1,1,0,sin asignar,1,research scientist,Yes,3,73.0,0.0,14753.0,2439.0,24,0,2,4,4,2,2
1450,1875,No,female,28,1995,ns/nc,3,Medical,travel rarely,4,yes,full time,3,1,1,1,0,0,sales,1,sales representative,No,3,78.0,1172.0,3692.0,2856.0,19,1,3,2,2,4,3
1451,1876,Yes,male,30,1993,ns/nc,3,ns/nc,non travel,14,no,part time,3,1,11,1,0,0,sin asignar,1,sales representative,No,3,89.0,945.0,16019.0,4859.0,13,0,3,2,4,3,2
1452,0,Yes,male,22,2001,single,1,Life Sciences,travel rarely,11,yes,part time,2,1,1,1,0,0,research & development,1,research scientist,No,4,75.0,391.0,26092.0,4859.0,23,0,3,4,2,1,3
1453,1893,No,female,26,1997,ns/nc,2,Life Sciences,non travel,1,no,full time,3,1,1,1,1,0,sin asignar,1,research scientist,Yes,3,90.0,482.0,14908.0,2933.0,13,1,2,2,3,3,2
1454,1903,No,male,44,1979,ns/nc,4,ns/nc,travel rarely,1,yes,full time,5,2,10,2,2,2,sin asignar,2,healthcare representative,No,3,78.0,170.0,9364.0,4859.0,15,1,4,2,1,4,3
1455,1928,Yes,male,29,1994,single,3,Technical Degree,travel frequently,38,yes,full time,3,1,1,1,0,0,sales,1,sales representative,No,3,45.0,746.0,10642.0,1091.0,17,0,4,3,1,4,3
1456,1933,Yes,female,28,1995,ns/nc,2,Marketing,travel rarely,20,yes,full time,0,3,6,2,2,2,sin asignar,2,sales executive,Yes,3,84.0,1475.0,23352.0,4859.0,11,0,3,4,3,4,3
1457,1935,No,female,56,1967,married,5,ns/nc,travel rarely,17,yes,full time,3,4,11,0,0,0,sin asignar,2,sales executive,No,3,89.0,1443.0,20328.0,4859.0,16,1,2,4,1,3,3
1458,1936,No,male,39,1984,married,2,ns/nc,travel rarely,14,yes,part time,3,1,10,10,7,9,sin asignar,2,manufacturing director,No,4,87.0,867.0,12315.0,5151.0,25,1,3,1,1,4,3
1459,1938,No,female,58,1965,ns/nc,3,ns/nc,non travel,33,yes,full time,2,4,11,1,0,0,sin asignar,4,manager,Yes,3,72.0,605.0,11761.0,4859.0,13,1,3,4,4,3,2
1460,1943,No,male,42,1981,divorced,4,Marketing,travel rarely,19,no,full time,4,3,14,0,0,0,sales,2,sales executive,No,3,77.0,419.0,2900.0,4859.0,12,2,3,2,4,3,3
1461,1944,Yes,female,27,1996,married,3,ns/nc,non travel,35,no,full time,2,1,11,1,0,0,sin asignar,1,human resources,No,3,58.0,1337.0,19555.0,2863.0,12,0,2,1,2,1,3
1462,1961,No,male,38,1985,single,3,ns/nc,travel rarely,1,yes,full time,3,4,20,1,0,0,sin asignar,1,sales representative,No,3,59.0,1404.0,11473.0,2858.0,14,0,2,1,1,1,2
1463,1966,No,male,32,1991,ns/nc,4,Life Sciences,non travel,8,yes,full time,1,8,11,1,0,0,sin asignar,2,manufacturing director,No,4,56.0,1373.0,10138.0,4859.0,24,0,2,4,4,2,3
1464,1974,No,female,31,1992,ns/nc,1,Medical,non travel,3,yes,full time,4,1,11,1,0,0,sin asignar,1,laboratory technician,No,3,59.0,1276.0,17536.0,1129.0,11,3,1,4,4,3,3
1465,0,No,female,25,1998,ns/nc,3,ns/nc,travel rarely,3,no,part time,3,4,6,2,1,2,sin asignar,1,human resources,No,3,82.0,309.0,19655.0,4859.0,14,0,3,3,2,3,3
1466,2012,No,male,40,1983,married,4,ns/nc,non travel,70,yes,full time,3,8,8,1,0,0,research & development,1,laboratory technician,No,3,83.0,543.0,4060.0,4859.0,19,2,3,1,4,3,2
1467,0,No,male,39,1984,ns/nc,3,ns/nc,non travel,14,no,full time,3,2,11,6,1,3,sin asignar,5,manager,No,3,87.0,105.0,15302.0,19431.0,13,0,3,4,4,3,2
1468,2023,Yes,male,23,2000,married,3,ns/nc,non travel,14,no,full time,3,1,11,1,1,0,sin asignar,1,sales representative,No,3,33.0,638.0,26956.0,4859.0,19,1,3,4,1,1,3
1469,2040,No,female,35,1988,single,4,Life Sciences,travel rarely,41,no,full time,2,1,11,9,1,7,sin asignar,3,human resources,Yes,3,31.0,1146.0,16642.0,4859.0,16,0,3,3,4,3,3
1470,1541,No,male,34,1989,ns/nc,2,Technical Degree,travel rarely,11,yes,full time,4,0,12,11,5,7,sin asignar,1,sales representative,Yes,4,55.0,1440.0,4944.0,2308.0,25,1,3,2,3,2,3
1471,1947,No,male,28,1995,single,3,Medical,non travel,25,no,full time,3,1,5,5,1,4,sin asignar,1,research scientist,No,3,49.0,1103.0,2122.0,2144.0,14,0,3,3,3,3,2
1472,1954,No,male,29,1994,married,3,Life Sciences,non travel,1,no,full time,5,0,6,5,0,2,sin asignar,2,healthcare representative,No,3,89.0,136.0,6225.0,5373.0,12,1,3,1,1,1,2
1473,0,Yes,female,58,1965,married,4,Medical,travel rarely,37,yes,full time,3,1,40,40,15,6,sin asignar,3,healthcare representative,No,3,94.0,147.0,3465.0,4859.0,12,1,3,4,4,4,2
1474,307,No,male,38,1985,divorced,3,Life Sciences,non travel,4,yes,full time,6,0,11,16,5,13,sin asignar,3,sales executive,No,3,76.0,119.0,9647.0,4859.0,12,2,3,1,3,3,2
1475,0,No,female,29,1994,married,1,ns/nc,travel frequently,1,yes,full time,5,1,11,11,4,1,sin asignar,3,sales executive,No,3,42.0,1413.0,6599.0,4859.0,14,1,3,2,4,4,3
1476,374,No,male,55,1968,single,3,Medical,travel rarely,1,yes,full time,2,0,37,36,4,13,sin asignar,5,manager,No,3,81.0,452.0,18938.0,19045.0,14,0,3,4,1,3,3
1477,0,No,male,41,1982,ns/nc,4,ns/nc,non travel,3,yes,full time,2,1,11,22,0,4,sin asignar,4,manager,No,3,88.0,334.0,15896.0,16015.0,19,0,3,4,2,2,3
1478,0,No,male,39,1984,ns/nc,3,ns/nc,travel rarely,1,yes,part time,5,0,19,18,3,7,research & development,3,healthcare representative,No,3,48.0,1132.0,10942.0,9613.0,17,3,4,3,4,1,2
1479,0,No,male,38,1985,ns/nc,2,Life Sciences,non travel,24,yes,full time,3,0,11,11,2,9,sin asignar,3,research director,No,3,92.0,0.0,15682.0,11510.0,14,1,2,3,4,2,3
1480,0,No,male,43,1980,ns/nc,3,ns/nc,non travel,19,yes,part time,3,1,11,25,3,9,sin asignar,4,research director,No,3,0.0,982.0,4345.0,4859.0,11,1,2,1,2,3,3
1481,524,No,female,31,1992,married,2,ns/nc,non travel,11,yes,part time,5,1,13,13,3,12,sin asignar,2,manufacturing director,No,3,31.0,480.0,4156.0,4306.0,12,1,3,2,1,2,1
1482,569,No,male,50,1973,married,4,Life Sciences,travel rarely,46,yes,full time,2,0,28,27,15,7,research & development,4,manager,No,3,88.0,1099.0,9314.0,17046.0,15,1,2,2,3,2,3
1483,1044,No,female,33,1990,ns/nc,1,Life Sciences,non travel,12,no,full time,2,0,11,2,2,2,sales,1,sales representative,No,3,88.0,1038.0,21437.0,4859.0,19,0,2,2,4,4,2
1484,1053,Yes,male,26,1997,married,3,Life Sciences,non travel,3,yes,full time,2,6,6,3,1,2,sin asignar,1,research scientist,No,3,57.0,342.0,15346.0,2042.0,14,1,3,1,1,2,3
1485,0,No,male,38,1985,ns/nc,4,ns/nc,travel frequently,4,no,full time,2,3,8,2,2,2,sin asignar,1,research scientist,No,3,44.0,1186.0,2997.0,2821.0,16,1,3,3,3,1,3
1486,1069,No,male,46,1977,ns/nc,4,Medical,non travel,1,yes,part time,0,9,23,2,2,2,sin asignar,5,research director,No,3,40.0,430.0,21445.0,4859.0,17,2,3,4,4,4,3
1487,1131,No,female,21,2002,single,1,ns/nc,non travel,40,yes,part time,6,1,2,2,2,2,sin asignar,1,research scientist,Yes,3,70.0,984.0,25326.0,2070.0,11,0,2,4,2,3,4
1488,1135,No,male,31,1992,married,3,ns/nc,travel frequently,32,no,full time,4,0,3,2,2,2,sin asignar,1,sales representative,No,3,67.0,793.0,21981.0,2791.0,12,1,4,3,4,1,3
1489,0,No,male,35,1988,divorced,2,Marketing,non travel,17,yes,full time,3,1,5,5,0,2,sin asignar,2,sales executive,No,3,54.0,1182.0,18500.0,4859.0,11,1,3,4,4,4,3
1490,1140,No,male,34,1989,single,2,ns/nc,non travel,3,yes,part time,3,2,11,3,0,2,sin asignar,2,manufacturing director,No,3,95.0,1003.0,15834.0,4859.0,11,0,3,4,3,4,3
1491,1157,Yes,female,33,1990,single,4,ns/nc,non travel,14,yes,full time,3,0,6,5,0,3,sin asignar,2,sales executive,No,3,77.0,603.0,18385.0,8224.0,17,0,3,1,1,1,3
1492,1160,Yes,male,31,1992,ns/nc,3,Medical,non travel,24,no,full time,5,1,11,2,2,2,research & development,1,laboratory technician,No,3,72.0,874.0,6233.0,2610.0,12,1,3,3,3,3,2
1493,1161,No,female,37,1986,ns/nc,2,ns/nc,travel rarely,40,no,full time,2,7,9,6,1,3,sin asignar,2,healthcare representative,No,3,52.0,367.0,17171.0,5731.0,13,2,2,3,4,3,3
1494,1162,No,male,27,1996,married,3,ns/nc,travel rarely,9,no,full time,0,1,4,4,2,2,sin asignar,1,research scientist,No,3,55.0,199.0,7950.0,2539.0,13,1,2,4,3,3,3
1495,1185,No,male,35,1988,married,4,Other,travel frequently,6,yes,full time,2,1,2,2,2,2,sin asignar,1,laboratory technician,No,3,47.0,0.0,26537.0,2376.0,13,1,2,4,4,2,4
1496,0,No,female,56,1967,divorced,4,ns/nc,non travel,6,no,full time,2,4,28,5,4,2,sin asignar,5,manager,No,3,92.0,718.0,18575.0,4859.0,13,1,3,4,1,4,3
1497,1195,No,female,45,1978,ns/nc,3,Medical,non travel,11,yes,full time,2,4,11,3,0,2,research & development,1,research scientist,Yes,3,83.0,1457.0,20100.0,4859.0,19,1,3,1,3,3,3
1498,1778,No,male,43,1980,ns/nc,3,Life Sciences,travel rarely,3,yes,part time,5,0,11,9,1,8,sin asignar,1,human resources,No,3,97.0,244.0,5033.0,3539.0,13,0,3,2,4,2,3
1499,0,No,female,31,1992,ns/nc,4,Marketing,travel rarely,46,yes,full time,3,1,11,12,5,7,sin asignar,2,sales executive,No,3,91.0,196.0,13402.0,5468.0,14,2,2,1,4,1,3
1500,1797,Yes,male,35,1988,ns/nc,3,ns/nc,non travel,43,yes,part time,2,1,11,10,7,7,sin asignar,2,sales executive,No,3,84.0,303.0,13492.0,5813.0,18,0,3,3,4,4,3
1501,1804,No,male,35,1988,divorced,2,Medical,non travel,3,no,full time,6,2,15,7,1,7,research & development,2,manufacturing director,No,3,90.0,1180.0,24442.0,4859.0,14,1,3,2,4,3,3
1502,1816,No,female,30,1993,single,3,Medical,non travel,75,no,full time,3,9,9,7,0,2,sin asignar,3,manufacturing director,No,3,64.0,1092.0,2739.0,9667.0,14,0,3,4,3,2,3
1503,1821,Yes,female,46,1977,married,2,Medical,travel rarely,33,no,full time,2,4,13,9,3,7,sin asignar,2,healthcare representative,No,4,66.0,261.0,10842.0,4859.0,22,1,3,4,2,4,4
1504,0,No,female,45,1978,married,4,ns/nc,non travel,77,yes,full time,3,4,10,8,5,7,sin asignar,2,sales executive,No,4,67.0,589.0,19665.0,5154.0,22,2,3,4,3,2,4
1505,1849,No,male,43,1980,married,4,Life Sciences,travel frequently,3,no,full time,5,1,7,7,7,7,sin asignar,2,sales executive,No,4,92.0,1422.0,19246.0,5675.0,20,1,3,1,4,3,3
1506,1869,Yes,female,46,1977,ns/nc,3,Life Sciences,non travel,16,no,part time,2,5,14,8,0,7,sin asignar,3,sales executive,No,4,64.0,0.0,14011.0,7314.0,21,3,3,3,2,3,3
1507,0,No,male,40,1983,ns/nc,4,ns/nc,travel rarely,1,yes,full time,3,2,22,19,11,16,research & development,4,manager,No,3,98.0,1137.0,18991.0,4859.0,11,1,3,1,1,1,3
1508,1898,No,female,27,1996,single,2,ns/nc,travel rarely,3,yes,full time,5,0,9,8,0,7,sales,2,sales executive,No,3,89.0,511.0,26997.0,4859.0,14,0,4,1,3,2,2
1509,1911,No,male,42,1981,married,3,Medical,non travel,9,no,part time,3,9,18,13,5,7,sin asignar,3,research director,No,3,83.0,1396.0,14842.0,4859.0,13,1,3,3,1,2,4
1510,0,No,male,26,1997,married,3,Other,travel frequently,9,yes,full time,3,0,8,7,7,7,sin asignar,1,laboratory technician,No,3,61.0,1096.0,7102.0,4859.0,18,1,4,3,4,1,3
1511,1927,No,male,28,1995,married,2,Life Sciences,travel frequently,1,yes,full time,2,1,7,7,0,7,sin asignar,2,sales executive,No,3,42.0,0.0,19255.0,4859.0,12,1,2,3,4,3,3
1512,423,No,male,31,1992,married,4,ns/nc,travel rarely,8,yes,full time,4,0,11,5,0,3,research & development,1,research scientist,No,3,86.0,691.0,10077.0,4859.0,12,1,3,3,4,3,3
1513,424,No,male,31,1992,ns/nc,3,Human Resources,travel rarely,3,yes,full time,1,3,11,2,1,0,sin asignar,2,human resources,No,3,62.0,106.0,17822.0,6410.0,12,0,2,1,1,4,3
1514,0,No,male,31,1992,ns/nc,4,ns/nc,non travel,3,yes,full time,2,0,3,2,2,2,research & development,1,research scientist,No,3,32.0,0.0,7747.0,4859.0,18,1,3,3,4,2,1
1515,433,Yes,male,52,1971,ns/nc,4,Medical,non travel,12,no,part time,3,2,11,8,7,7,sin asignar,2,research scientist,No,3,85.0,723.0,17747.0,4941.0,15,0,2,3,2,1,2
1516,440,Yes,male,28,1995,married,4,Medical,non travel,3,yes,full time,4,5,11,3,2,2,sin asignar,1,research scientist,Yes,3,84.0,1157.0,24737.0,4859.0,13,0,1,1,4,4,2
1517,447,No,male,47,1976,married,5,ns/nc,travel rarely,8,yes,part time,2,4,21,3,1,1,sin asignar,5,research director,No,3,42.0,1482.0,16375.0,4859.0,11,1,3,4,3,2,3
1518,455,No,male,29,1994,ns/nc,5,Other,non travel,14,no,part time,2,0,4,3,2,2,sin asignar,1,laboratory technician,No,3,30.0,738.0,7621.0,3983.0,17,0,2,2,4,3,3
1519,460,No,male,37,1986,ns/nc,2,Medical,non travel,8,no,full time,2,7,8,6,0,4,sin asignar,2,manufacturing director,No,3,61.0,1192.0,23177.0,6347.0,16,2,3,4,4,3,2
1520,465,No,male,23,2000,ns/nc,1,ns/nc,non travel,35,no,full time,2,1,11,4,0,2,sin asignar,1,research scientist,No,3,83.0,1309.0,16092.0,2904.0,12,2,3,3,4,3,2
1521,470,No,male,42,1981,divorced,1,ns/nc,travel rarely,3,yes,full time,5,0,4,3,1,0,human resources,1,human resources,Yes,3,52.0,544.0,24017.0,2696.0,11,1,3,3,3,3,3
1522,475,No,female,30,1993,ns/nc,2,ns/nc,non travel,45,yes,full time,2,7,4,2,2,2,sales,2,sales executive,No,3,85.0,641.0,6069.0,4859.0,12,1,3,4,3,2,4
1523,478,Yes,female,21,2002,single,1,ns/nc,non travel,1,no,full time,3,1,3,3,1,2,sin asignar,1,sales representative,No,3,99.0,756.0,9150.0,2174.0,11,0,2,1,2,3,3
1524,482,No,male,57,1966,ns/nc,4,Medical,travel rarely,1,no,full time,2,2,11,3,1,2,sin asignar,2,healthcare representative,No,3,88.0,593.0,2967.0,6755.0,11,0,3,4,3,3,3
1525,0,No,male,21,2002,single,2,ns/nc,non travel,14,yes,full time,3,1,3,3,2,2,sin asignar,1,sales representative,No,4,39.0,895.0,2851.0,4859.0,24,0,3,1,4,3,2
1526,0,No,male,31,1992,ns/nc,4,Life Sciences,travel rarely,14,no,full time,5,0,3,2,2,2,sin asignar,1,research scientist,No,3,42.0,408.0,7551.0,2657.0,16,0,2,3,2,4,3
1527,495,No,male,29,1994,ns/nc,3,ns/nc,non travel,37,yes,full time,4,9,6,3,1,2,research & development,1,research scientist,No,3,54.0,1283.0,18168.0,4859.0,16,0,3,4,4,4,3
1528,0,No,male,27,1996,ns/nc,2,ns/nc,travel rarely,1,yes,part time,2,1,5,5,0,4,sin asignar,1,laboratory technician,No,3,82.0,1469.0,17881.0,4859.0,11,1,3,4,2,2,3
1529,0,No,male,49,1974,single,3,Other,travel rarely,11,no,full time,2,8,11,5,0,0,sin asignar,3,healthcare representative,No,4,31.0,1261.0,12066.0,10965.0,24,0,2,2,3,3,3
1530,501,No,female,36,1987,married,3,ns/nc,travel rarely,3,yes,full time,3,4,11,2,2,2,sin asignar,1,research scientist,No,3,96.0,329.0,11868.0,2543.0,13,1,3,4,3,2,3
1531,502,Yes,male,34,1989,ns/nc,3,Marketing,non travel,59,yes,full time,3,8,11,5,0,4,sin asignar,2,sales executive,Yes,3,67.0,1362.0,4652.0,5304.0,13,0,4,1,4,2,2
1532,507,No,female,24,1999,divorced,4,Marketing,non travel,51,yes,full time,2,1,11,5,0,3,sin asignar,2,sales executive,Yes,3,77.0,1371.0,5915.0,4859.0,12,1,3,4,3,4,4
1533,517,No,female,42,1981,ns/nc,4,ns/nc,non travel,1,yes,part time,5,3,8,5,1,2,sin asignar,1,laboratory technician,No,3,95.0,201.0,20490.0,4859.0,16,1,3,2,1,2,3
1534,522,No,male,54,1969,married,2,Medical,non travel,8,yes,part time,4,4,24,4,1,2,sin asignar,5,research director,No,3,86.0,821.0,8509.0,19406.0,11,1,3,1,1,3,2
1535,523,No,female,34,1989,married,4,ns/nc,non travel,6,yes,full time,3,9,11,3,1,2,sin asignar,2,sales executive,No,3,72.0,1381.0,12740.0,6538.0,15,1,3,3,3,1,3
1536,525,No,male,43,1980,ns/nc,3,ns/nc,non travel,33,yes,part time,1,7,11,3,1,2,sin asignar,1,laboratory technician,No,4,61.0,313.0,15238.0,2258.0,20,1,3,4,4,1,3
1537,526,No,female,43,1980,ns/nc,4,Other,travel rarely,12,yes,full time,3,4,11,5,0,2,sin asignar,2,healthcare representative,Yes,3,74.0,1473.0,2227.0,4859.0,14,0,3,3,3,4,3
1538,530,No,male,31,1992,married,2,ns/nc,travel rarely,1,yes,part time,3,1,4,4,3,2,sin asignar,1,laboratory technician,No,3,98.0,329.0,16193.0,2218.0,12,1,2,4,1,3,3
1539,0,Yes,male,25,1998,married,3,Medical,travel rarely,4,yes,part time,5,5,6,2,0,2,sin asignar,1,laboratory technician,No,3,91.0,688.0,9396.0,4859.0,13,1,3,1,1,3,3
1540,544,No,male,45,1978,married,2,Life Sciences,non travel,16,yes,full time,3,3,8,2,0,2,sin asignar,1,research scientist,No,3,69.0,192.0,9655.0,2654.0,21,2,3,1,4,4,2
1541,0,No,male,45,1978,married,2,Medical,travel rarely,53,yes,full time,2,0,21,20,4,10,sin asignar,4,healthcare representative,Yes,3,79.0,1385.0,7501.0,4859.0,14,0,3,3,4,2,3
1542,376,Yes,male,47,1976,married,4,Life Sciences,non travel,46,no,full time,2,1,11,10,9,9,sin asignar,3,manager,No,3,88.0,666.0,10268.0,4859.0,12,1,3,1,2,4,2
1543,381,No,female,35,1988,divorced,3,Life Sciences,non travel,61,yes,full time,6,7,10,7,6,2,sin asignar,3,manager,No,3,71.0,1315.0,19100.0,4859.0,18,1,4,2,2,2,2
1544,388,No,male,29,1994,single,2,ns/nc,travel frequently,3,yes,full time,3,1,11,10,0,9,sin asignar,2,sales executive,No,3,44.0,442.0,20260.0,4859.0,18,0,3,2,4,1,3
1545,389,No,male,55,1968,married,2,Technical Degree,travel rarely,27,yes,full time,4,3,12,10,0,8,research & development,2,laboratory technician,No,3,37.0,147.0,15972.0,4859.0,19,1,3,1,4,4,3
1546,401,Yes,male,26,1997,single,4,ns/nc,travel rarely,6,yes,full time,0,1,11,8,7,4,sin asignar,2,sales executive,No,3,48.0,950.0,8450.0,5828.0,12,0,2,4,4,2,3
1547,416,No,male,31,1992,ns/nc,3,Technical Degree,travel rarely,11,no,full time,3,4,10,8,7,7,sin asignar,2,sales executive,No,3,100.0,218.0,12241.0,4859.0,11,1,4,2,4,2,2
1548,430,No,female,43,1980,ns/nc,4,Life Sciences,travel frequently,16,no,full time,5,0,11,8,1,7,sin asignar,1,laboratory technician,No,3,33.0,0.0,10675.0,2455.0,19,0,3,3,4,1,3
1549,438,No,male,31,1992,ns/nc,3,Marketing,travel rarely,11,yes,full time,3,4,13,7,1,7,sin asignar,2,sales executive,No,3,73.0,691.0,7143.0,4859.0,12,3,3,4,4,4,3
1550,0,No,female,32,1991,single,4,Medical,non travel,3,no,part time,0,7,11,7,0,7,sin asignar,2,research scientist,No,3,74.0,1018.0,10557.0,5055.0,16,0,4,1,4,3,2
1551,446,No,male,33,1990,ns/nc,3,ns/nc,non travel,16,yes,full time,6,3,11,7,0,1,sin asignar,2,sales executive,No,3,46.0,0.0,4317.0,4682.0,14,0,2,2,4,3,2
1552,448,No,female,43,1980,divorced,4,Life Sciences,travel frequently,48,no,part time,3,1,9,9,0,0,research & development,2,laboratory technician,No,3,82.0,559.0,6227.0,5257.0,11,1,2,3,3,2,4
1553,454,Yes,male,29,1994,ns/nc,4,ns/nc,travel rarely,12,yes,full time,4,1,7,7,0,7,sin asignar,1,laboratory technician,No,3,77.0,318.0,4759.0,2119.0,11,0,1,2,1,4,2
1554,458,No,female,27,1996,ns/nc,4,ns/nc,non travel,19,yes,full time,3,1,8,8,0,7,sales,2,sales executive,No,3,56.0,1130.0,3415.0,4859.0,18,1,3,2,2,1,3
1555,0,No,female,29,1994,divorced,1,ns/nc,travel rarely,16,yes,full time,2,1,7,7,1,7,sin asignar,2,sales executive,Yes,3,39.0,144.0,11866.0,4859.0,14,2,2,4,2,1,3
1556,0,No,male,37,1986,divorced,3,Medical,non travel,9,yes,part time,2,4,13,7,6,7,sin asignar,2,research scientist,No,3,51.0,1319.0,17001.0,5974.0,13,2,4,3,1,1,3
1557,476,No,male,26,1997,ns/nc,3,ns/nc,travel rarely,1,no,part time,3,1,11,8,7,7,sin asignar,2,sales executive,No,3,57.0,933.0,20156.0,4859.0,17,1,3,3,3,2,3
1558,483,No,female,40,1983,married,4,Life Sciences,travel rarely,16,yes,full time,3,3,11,7,1,7,sin asignar,1,laboratory technician,Yes,3,46.0,1171.0,22495.0,4859.0,13,1,4,4,3,3,3
1559,488,Yes,male,41,1982,ns/nc,3,ns/nc,non travel,6,yes,full time,5,1,8,8,7,7,sin asignar,2,sales executive,No,3,56.0,143.0,9558.0,4859.0,18,0,3,1,2,3,3
1560,500,No,female,51,1972,ns/nc,2,ns/nc,travel rarely,49,no,full time,2,4,18,7,0,7,sin asignar,2,sales executive,No,3,87.0,1178.0,14862.0,4859.0,11,1,3,3,4,3,2
1561,0,No,female,37,1986,ns/nc,3,ns/nc,non travel,22,no,full time,2,1,11,18,12,17,sin asignar,1,laboratory technician,No,3,95.0,1107.0,26914.0,3034.0,12,1,3,4,1,3,2
1562,0,No,female,56,1967,married,3,Life Sciences,non travel,9,yes,part time,0,9,36,7,7,7,sin asignar,4,sales executive,No,3,86.0,906.0,18256.0,13212.0,11,3,4,3,1,4,2
1563,534,No,male,41,1982,married,3,Marketing,travel rarely,1,yes,part time,2,1,10,10,0,7,sales,3,sales executive,No,3,49.0,645.0,19566.0,8392.0,16,1,4,2,1,3,3
1564,0,No,female,46,1977,ns/nc,3,Medical,non travel,28,no,full time,5,2,19,10,0,8,sin asignar,2,manufacturing director,No,3,87.0,1485.0,26314.0,4859.0,14,1,3,3,3,3,2
1565,0,No,female,30,1993,single,3,ns/nc,non travel,3,yes,part time,2,0,12,11,6,7,sin asignar,1,laboratory technician,No,3,49.0,1116.0,7181.0,4859.0,14,0,3,3,4,3,2
